year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,3,HA,Hawaiian Airlines Network,MCO,"Orlando, FL: Orlando International",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2021,3,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,105.00,0.00,0.00,0.00,0.00
2021,3,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",48.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,162.00,162.00,0.00,0.00,0.00,0.00
2021,3,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,18.00,15.95,0.00,0.50,0.00,1.56,0.00,0.00,568.00,513.00,0.00,17.00,0.00,38.00
2021,3,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",48.00,5.00,4.79,0.00,0.00,0.00,0.21,0.00,0.00,234.00,226.00,0.00,0.00,0.00,8.00
2021,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92.00,16.00,2.57,2.54,6.29,0.00,4.60,0.00,0.00,1040.00,157.00,251.00,333.00,0.00,299.00
2021,3,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",29.00,4.00,1.47,0.00,2.53,0.00,0.00,0.00,0.00,197.00,144.00,0.00,53.00,0.00,0.00
2021,3,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",82.00,5.00,1.89,0.06,1.53,0.00,1.52,1.00,0.00,226.00,55.00,7.00,82.00,0.00,82.00
2021,3,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",199.00,17.00,3.63,0.97,2.13,1.00,9.27,0.00,1.00,1128.00,193.00,44.00,49.00,17.00,825.00
2021,3,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6941.00,968.00,156.58,65.40,556.49,5.15,184.37,94.00,9.00,65106.00,14609.00,6726.00,27840.00,159.00,15772.00
2021,3,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",56.00,4.00,0.12,0.27,1.93,0.00,1.68,0.00,0.00,260.00,9.00,26.00,116.00,0.00,109.00
2021,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",87.00,17.00,6.08,0.71,6.95,0.00,3.27,1.00,0.00,870.00,299.00,76.00,155.00,0.00,340.00
2021,3,MQ,Envoy Air,MIA,"Miami, FL: Miami International",197.00,12.00,5.64,0.00,1.88,0.00,4.48,0.00,0.00,1040.00,348.00,0.00,87.00,0.00,605.00
2021,3,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",136.00,14.00,1.12,0.76,5.33,0.00,6.79,1.00,0.00,988.00,59.00,37.00,224.00,0.00,668.00
2021,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2490.00,247.00,57.66,15.72,112.21,0.00,61.41,23.00,3.00,19962.00,5544.00,1643.00,5807.00,0.00,6968.00
2021,3,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",87.00,5.00,2.13,0.00,1.08,0.00,1.79,0.00,0.00,123.00,48.00,0.00,25.00,0.00,50.00
2021,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",710.00,95.00,17.89,2.48,59.35,1.19,14.09,0.00,1.00,3686.00,723.00,109.00,2186.00,46.00,622.00
2021,3,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",144.00,11.00,3.23,0.00,7.76,0.00,0.01,0.00,0.00,728.00,135.00,0.00,591.00,0.00,2.00
2021,3,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",108.00,21.00,6.03,0.00,9.01,0.55,5.41,1.00,1.00,936.00,184.00,0.00,318.00,59.00,375.00
2021,3,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",207.00,42.00,10.86,0.98,26.22,0.67,3.28,0.00,1.00,1533.00,624.00,97.00,635.00,10.00,167.00
2021,3,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",417.00,67.00,21.73,0.00,30.88,3.68,10.71,2.00,1.00,3206.00,848.00,0.00,1325.00,81.00,952.00
2021,3,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",58.00,10.00,1.71,0.00,7.29,0.00,1.00,0.00,1.00,576.00,90.00,0.00,408.00,0.00,78.00
2021,3,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",183.00,36.00,11.39,1.39,15.81,0.50,6.91,14.00,0.00,1452.00,461.00,54.00,628.00,12.00,297.00
2021,3,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",505.00,86.00,15.73,3.11,46.50,2.85,17.81,0.00,3.00,4454.00,823.00,345.00,2188.00,74.00,1024.00
2021,3,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",770.00,86.00,29.33,1.00,39.58,0.85,15.23,2.00,0.00,5415.00,2253.00,16.00,1748.00,17.00,1381.00
2021,3,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",366.00,41.00,15.64,1.71,16.81,0.51,6.33,2.00,0.00,2021.00,709.00,66.00,766.00,15.00,465.00
2021,3,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1986.00,305.00,59.48,11.42,159.79,4.99,69.31,9.00,1.00,16725.00,3984.00,1608.00,6851.00,149.00,4133.00
2021,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",563.00,77.00,25.90,0.96,33.09,3.24,13.81,2.00,0.00,3537.00,1287.00,52.00,1437.00,115.00,646.00
2021,3,NK,Spirit Airlines,LAS,"Las Vegas, NV: McCarran International",1118.00,121.00,34.21,2.61,53.06,0.37,30.74,6.00,1.00,7800.00,2068.00,353.00,2741.00,13.00,2625.00
2021,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",532.00,99.00,26.19,2.49,50.46,1.82,18.03,0.00,2.00,5198.00,1062.00,206.00,2624.00,40.00,1266.00
2021,3,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",254.00,67.00,14.47,0.00,45.61,0.54,6.38,0.00,1.00,2641.00,860.00,0.00,1450.00,22.00,309.00
2021,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1631.00,306.00,73.35,8.73,162.07,5.39,56.46,6.00,4.00,15348.00,4148.00,691.00,6361.00,144.00,4004.00
2021,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",196.00,48.00,16.19,1.21,21.16,0.00,9.44,0.00,0.00,2114.00,638.00,62.00,691.00,0.00,723.00
2021,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",544.00,75.00,12.88,0.79,51.26,0.37,9.70,2.00,0.00,4089.00,449.00,26.00,2843.00,10.00,761.00
2021,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",344.00,49.00,10.95,0.88,27.21,0.65,9.31,1.00,1.00,2314.00,580.00,73.00,1034.00,22.00,605.00
2021,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",76.00,13.00,4.89,0.00,7.82,0.00,0.29,0.00,0.00,781.00,486.00,0.00,280.00,0.00,15.00
2021,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",31.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,118.00,25.00,0.00,36.00,0.00,57.00
2021,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",51.00,7.00,2.00,0.00,5.00,0.00,0.00,0.00,1.00,367.00,158.00,0.00,209.00,0.00,0.00
2021,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",646.00,99.00,24.76,0.94,51.76,1.82,19.72,0.00,0.00,4219.00,1457.00,60.00,1846.00,44.00,812.00
2021,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93.00,8.00,2.19,2.14,3.04,0.00,0.63,0.00,0.00,372.00,90.00,124.00,139.00,0.00,19.00
2021,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",141.00,13.00,4.74,0.56,6.54,0.00,1.16,1.00,2.00,569.00,164.00,24.00,280.00,0.00,101.00
2021,3,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",44.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,566.00,0.00,566.00,0.00,0.00,0.00
2021,3,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7239.00,653.00,162.09,43.60,208.89,5.49,232.93,11.00,43.00,50353.00,14270.00,4137.00,10059.00,266.00,21621.00
2021,3,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",132.00,4.00,2.58,0.00,0.55,0.00,0.87,0.00,0.00,259.00,151.00,0.00,12.00,0.00,96.00
2021,3,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",168.00,18.00,3.55,1.78,9.29,0.05,3.33,0.00,0.00,977.00,183.00,184.00,317.00,1.00,292.00
2021,3,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",114.00,11.00,2.11,0.09,4.24,0.00,4.57,0.00,1.00,833.00,161.00,5.00,156.00,0.00,511.00
2021,3,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",628.00,53.00,14.91,2.72,24.90,0.00,10.46,1.00,2.00,3013.00,701.00,164.00,966.00,0.00,1182.00
2021,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51.00,8.00,8.00,0.00,0.00,0.00,0.00,2.00,1.00,328.00,328.00,0.00,0.00,0.00,0.00
2021,3,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",188.00,28.00,24.00,1.00,0.00,0.00,3.00,2.00,0.00,759.00,641.00,22.00,0.00,0.00,96.00
2021,3,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",421.00,54.00,39.00,2.00,1.00,0.00,12.00,6.00,1.00,2645.00,1755.00,95.00,76.00,0.00,719.00
2021,3,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",170.00,23.00,20.00,1.00,0.00,0.00,2.00,5.00,0.00,789.00,727.00,22.00,0.00,0.00,40.00
2021,3,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6290.00,749.00,548.00,40.00,54.00,3.00,104.00,624.00,11.00,55261.00,38664.00,4806.00,3679.00,108.00,8004.00
2021,3,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2295.00,415.00,282.00,48.00,32.00,0.00,53.00,41.00,4.00,40078.00,29017.00,3891.00,4122.00,0.00,3048.00
2021,3,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1232.00,101.00,82.00,12.00,1.00,0.00,6.00,6.00,1.00,11875.00,10072.00,1210.00,73.00,0.00,520.00
2021,3,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",56.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,931.00,931.00,0.00,0.00,0.00,0.00
2021,3,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",294.00,33.00,26.00,1.00,0.00,0.00,6.00,2.00,1.00,3182.00,2688.00,74.00,0.00,0.00,420.00
2021,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1580.00,186.00,128.00,21.00,0.00,2.00,35.00,11.00,2.00,16943.00,11695.00,2573.00,0.00,37.00,2638.00
2021,3,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",328.00,26.00,16.00,3.00,1.00,0.00,6.00,0.00,1.00,1305.00,853.00,86.00,36.00,0.00,330.00
2021,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3134.00,262.00,192.00,20.00,20.00,2.00,28.00,23.00,0.00,18055.00,13326.00,1741.00,1265.00,406.00,1317.00
2021,3,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",32.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,42.00
2021,3,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2893.00,205.00,165.00,31.00,6.00,1.00,2.00,2.00,3.00,24071.00,16950.00,6596.00,451.00,17.00,57.00
2021,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3072.00,393.00,252.00,41.00,47.00,2.00,51.00,68.00,1.00,32178.00,18502.00,4709.00,5524.00,32.00,3411.00
2021,3,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",87.00,10.00,8.00,1.00,0.00,0.00,1.00,0.00,0.00,622.00,335.00,235.00,0.00,0.00,52.00
2021,3,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",2184.00,161.00,124.00,14.00,3.00,1.00,19.00,9.00,3.00,20220.00,17130.00,972.00,267.00,691.00,1160.00
2021,3,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",509.00,20.00,14.00,0.00,1.00,0.00,5.00,0.00,0.00,1303.00,639.00,0.00,422.00,0.00,242.00
2021,3,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1768.00,109.00,86.00,12.00,2.00,0.00,9.00,9.00,1.00,6021.00,3815.00,1503.00,141.00,0.00,562.00
2021,3,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2549.00,151.00,108.00,8.00,8.00,1.00,26.00,8.00,0.00,10009.00,7416.00,367.00,508.00,22.00,1696.00
2021,3,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4010.00,247.00,191.00,40.00,0.00,1.00,15.00,18.00,1.00,24463.00,15479.00,7545.00,0.00,27.00,1412.00
2021,3,OO,SkyWest Airlines Inc.,TPA,"Tampa, FL: Tampa International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",17.00,1.00,0.36,0.00,0.00,0.00,0.64,0.00,0.00,160.00,58.00,0.00,0.00,0.00,102.00
2021,3,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2126.00,253.00,42.78,21.97,92.26,0.93,95.07,14.00,8.00,22375.00,5076.00,2565.00,4044.00,93.00,10597.00
2021,3,PT,Piedmont Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",451.00,28.00,9.30,0.19,2.82,0.00,15.69,2.00,0.00,3902.00,1595.00,5.00,65.00,0.00,2237.00
2021,3,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",97.00,14.00,2.61,0.00,8.62,0.03,2.74,3.00,0.00,759.00,91.00,0.00,231.00,7.00,430.00
2021,3,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1283.00,121.00,31.24,7.19,56.29,0.03,26.25,6.00,3.00,10576.00,4150.00,964.00,2249.00,4.00,3209.00
2021,3,QX,Horizon Air,AUS,"Austin, TX: Austin - Bergstrom International",81.00,4.00,0.23,0.00,1.00,0.00,2.77,0.00,0.00,388.00,48.00,0.00,43.00,0.00,297.00
2021,3,QX,Horizon Air,LAS,"Las Vegas, NV: McCarran International",93.00,17.00,9.18,0.00,4.36,0.00,3.46,1.00,0.00,683.00,457.00,0.00,111.00,0.00,115.00
2021,3,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",413.00,45.00,8.71,0.00,20.88,0.00,15.41,9.00,1.00,1587.00,519.00,0.00,418.00,0.00,650.00
2021,3,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",96.00,8.00,4.34,0.00,1.06,0.00,2.60,1.00,1.00,456.00,218.00,0.00,37.00,0.00,201.00
2021,3,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",166.00,11.00,1.66,0.00,8.53,0.00,0.80,2.00,0.00,328.00,99.00,0.00,196.00,0.00,33.00
2021,3,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",2911.00,285.00,78.67,5.38,111.58,0.38,88.99,29.00,4.00,13580.00,6301.00,273.00,2884.00,6.00,4116.00
2021,3,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",107.00,13.00,5.55,0.04,5.65,0.00,1.76,0.00,0.00,744.00,214.00,12.00,189.00,0.00,329.00
2021,3,QX,Horizon Air,SLC,"Salt Lake City, UT: Salt Lake City International",127.00,8.00,4.79,0.00,2.29,0.00,0.92,0.00,0.00,301.00,145.00,0.00,59.00,0.00,97.00
2021,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",113.00,18.00,7.37,1.00,6.86,0.00,2.77,5.00,0.00,906.00,521.00,37.00,202.00,0.00,146.00
2021,3,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",284.00,30.00,7.93,2.43,15.69,0.00,3.95,5.00,0.00,901.00,238.00,74.00,475.00,0.00,114.00
2021,3,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",59.00,8.00,1.41,0.83,3.22,0.00,2.55,2.00,0.00,550.00,321.00,19.00,82.00,0.00,128.00
2021,3,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",369.00,37.00,19.97,1.06,7.36,0.00,8.62,8.00,0.00,1633.00,685.00,81.00,174.00,0.00,693.00
2021,3,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",75.00,5.00,2.17,1.00,1.37,0.00,0.46,4.00,0.00,148.00,59.00,21.00,44.00,0.00,24.00
2021,3,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",34.00,3.00,1.11,0.00,0.00,0.00,1.89,6.00,0.00,146.00,52.00,0.00,0.00,0.00,94.00
2021,3,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",57.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,76.00,76.00,0.00,0.00,0.00,0.00
2021,3,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",4797.00,402.00,98.09,41.97,190.86,0.00,71.09,321.00,4.00,21727.00,6139.00,4060.00,6356.00,0.00,5172.00
2021,3,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",187.00,26.00,8.54,1.64,11.82,0.00,3.99,10.00,2.00,2089.00,300.00,102.00,1409.00,0.00,278.00
2021,3,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,3,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",2303.00,183.00,68.74,3.70,50.36,0.00,60.20,28.00,3.00,10692.00,4356.00,149.00,1350.00,0.00,4837.00
2021,3,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",692.00,79.00,15.38,2.13,50.67,0.00,10.82,8.00,0.00,2510.00,457.00,150.00,1312.00,0.00,591.00
2021,3,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",1357.00,97.00,28.22,3.16,42.88,0.00,22.74,19.00,0.00,4655.00,1536.00,215.00,1325.00,0.00,1579.00
2021,3,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",3317.00,229.00,86.24,1.62,82.27,0.00,58.87,30.00,3.00,12691.00,6151.00,83.00,2555.00,0.00,3902.00
2021,3,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2021,3,UA,United Air Lines Network,LAS,"Las Vegas, NV: McCarran International",642.00,48.00,17.90,5.41,19.04,0.00,5.65,10.00,0.00,1764.00,581.00,311.00,513.00,0.00,359.00
2021,3,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",994.00,112.00,45.04,4.56,42.21,0.00,20.19,18.00,0.00,4926.00,2227.00,184.00,1240.00,0.00,1275.00
2021,3,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",130.00,12.00,4.18,1.00,2.44,0.00,4.37,6.00,0.00,360.00,123.00,29.00,54.00,0.00,154.00
2021,3,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",829.00,102.00,41.39,3.42,34.58,0.00,22.61,7.00,0.00,5236.00,2213.00,203.00,1029.00,0.00,1791.00
2021,3,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",502.00,50.00,18.40,1.75,23.46,0.00,6.39,4.00,3.00,2314.00,878.00,79.00,778.00,0.00,579.00
2021,3,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",165.00,16.00,8.40,0.96,5.82,0.00,0.81,4.00,0.00,605.00,308.00,52.00,228.00,0.00,17.00
2021,3,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",3003.00,306.00,81.31,11.99,150.63,0.00,62.07,24.00,3.00,18899.00,5002.00,1109.00,7225.00,0.00,5563.00
2021,3,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",64.00,6.00,3.14,0.83,1.86,0.00,0.17,5.00,0.00,214.00,81.00,43.00,81.00,0.00,9.00
2021,3,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",561.00,54.00,15.47,3.80,26.18,0.00,8.55,9.00,0.00,2067.00,809.00,158.00,723.00,0.00,377.00
2021,3,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",492.00,38.00,11.34,2.87,15.56,0.00,8.23,9.00,0.00,1341.00,416.00,119.00,368.00,0.00,438.00
2021,3,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",312.00,18.00,6.84,1.19,6.00,0.00,3.97,6.00,0.00,943.00,303.00,91.00,179.00,0.00,370.00
2021,3,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1540.00,107.00,65.82,3.00,22.89,0.00,15.29,15.00,0.00,6364.00,4423.00,131.00,718.00,0.00,1092.00
2021,3,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",113.00,13.00,2.91,1.00,3.14,0.00,5.95,2.00,0.00,559.00,152.00,27.00,76.00,0.00,304.00
2021,3,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",574.00,64.00,20.74,1.81,29.52,0.00,11.93,12.00,0.00,2646.00,983.00,57.00,917.00,0.00,689.00
2021,3,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2562.00,299.00,94.83,2.83,96.18,3.84,101.31,22.00,1.00,13309.00,4474.00,232.00,3052.00,96.00,5455.00
2021,3,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",1152.00,153.00,65.30,2.39,22.47,1.54,61.30,16.00,1.00,6405.00,2645.00,238.00,724.00,51.00,2747.00
2021,3,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",2930.00,342.00,126.03,3.21,85.71,1.72,125.32,26.00,25.00,16973.00,5492.00,360.00,3872.00,47.00,7202.00
2021,3,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",331.00,29.00,17.71,0.99,0.90,0.00,9.41,8.00,0.00,1306.00,643.00,231.00,31.00,0.00,401.00
2021,3,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4450.00,397.00,137.28,2.45,61.26,6.66,189.35,37.00,2.00,17829.00,6284.00,71.00,1552.00,220.00,9702.00
2021,3,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",219.00,30.00,12.57,1.06,4.31,0.00,12.05,4.00,2.00,1588.00,644.00,250.00,172.00,0.00,522.00
2021,3,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",681.00,64.00,19.62,1.43,3.62,0.00,39.33,6.00,0.00,3558.00,977.00,109.00,163.00,0.00,2309.00
2021,3,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",5965.00,659.00,218.09,8.44,199.88,4.69,227.91,603.00,3.00,29546.00,9869.00,718.00,7276.00,140.00,11543.00
2021,3,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",267.00,33.00,14.16,0.55,1.82,1.00,15.47,4.00,0.00,1799.00,562.00,139.00,74.00,21.00,1003.00
2021,3,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1367.00,172.00,71.03,2.44,36.72,1.00,60.82,8.00,0.00,8514.00,3553.00,145.00,1328.00,17.00,3471.00
2021,3,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",142.00,18.00,7.13,0.34,2.25,0.00,8.27,3.00,0.00,1262.00,233.00,82.00,143.00,0.00,804.00
2021,3,WN,Southwest Airlines,LAS,"Las Vegas, NV: McCarran International",3909.00,379.00,149.61,6.09,68.04,1.19,154.07,55.00,2.00,17507.00,6916.00,467.00,2351.00,43.00,7730.00
2021,3,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",1363.00,146.00,81.50,1.04,15.98,0.00,47.47,23.00,0.00,6904.00,3975.00,45.00,452.00,0.00,2432.00
2021,3,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",488.00,50.00,20.27,0.24,3.59,0.00,25.91,13.00,2.00,2666.00,824.00,49.00,215.00,0.00,1578.00
2021,3,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3040.00,420.00,146.05,6.55,96.09,1.35,169.97,34.00,0.00,22054.00,7747.00,749.00,3525.00,60.00,9973.00
2021,3,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",4652.00,420.00,169.16,6.40,77.04,5.69,161.71,87.00,36.00,21985.00,8189.00,719.00,4197.00,169.00,8711.00
2021,3,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",474.00,62.00,24.81,0.02,16.35,2.00,18.82,7.00,0.00,3442.00,1146.00,5.00,602.00,61.00,1628.00
